Date,Open,High,Low,Close,Adj Close,Volume
2017-06-20,47240.000000,48140.000000,47220.000000,48140.000000,41164.378906,15045000
2017-06-21,47740.000000,48120.000000,47480.000000,47480.000000,40600.015625,9973650
2017-06-22,47960.000000,48080.000000,47720.000000,47960.000000,41010.457031,11455800
2017-06-23,47600.000000,47780.000000,47420.000000,47620.000000,40719.722656,9515100
2017-06-26,47520.000000,48360.000000,47520.000000,48280.000000,41284.093750,8552800
2017-06-27,48220.000000,48400.000000,47900.000000,48300.000000,41301.191406,9616750
2017-06-28,47600.000000,48000.000000,47560.000000,47700.000000,40788.136719,9572500
2017-06-29,48040.000000,48320.000000,47940.000000,47940.000000,41114.027344,8306550
2017-06-30,47500.000000,47620.000000,47100.000000,47540.000000,40770.984375,11877550
2017-07-03,47500.000000,47780.000000,47120.000000,47220.000000,40496.546875,6805550
2017-07-04,47160.000000,47400.000000,46900.000000,47000.000000,40307.859375,7961000
2017-07-05,46820.000000,47680.000000,46780.000000,47580.000000,40805.281250,10640250
2017-07-06,48000.000000,48100.000000,47720.000000,48060.000000,41216.933594,10923050
2017-07-07,47740.000000,48120.000000,47620.000000,47860.000000,41045.417969,8131900
2017-07-10,48500.000000,48900.000000,48320.000000,48660.000000,41731.500000,10792750
2017-07-11,48640.000000,49000.000000,48280.000000,49000.000000,42023.097656,9717800
2017-07-12,49000.000000,50000.000000,48840.000000,49880.000000,42777.796875,9486150
2017-07-13,50080.000000,50940.000000,50040.000000,50560.000000,43360.980469,16034150
2017-07-14,51000.000000,51080.000000,50420.000000,50480.000000,43292.359375,8239000
2017-07-17,50900.000000,51020.000000,50520.000000,50640.000000,43429.585938,8976100
2017-07-18,50420.000000,50880.000000,50360.000000,50840.000000,43601.109375,7084450
2017-07-19,50620.000000,50820.000000,50000.000000,50740.000000,43515.343750,11157500
2017-07-20,50760.000000,51320.000000,50560.000000,51200.000000,43909.843750,8367600
2017-07-21,50860.000000,51160.000000,50520.000000,51080.000000,43806.937500,8449050
2017-07-24,50700.000000,51000.000000,50620.000000,50860.000000,43618.253906,7099750
2017-07-25,50500.000000,50760.000000,49940.000000,50000.000000,42880.710938,10810600
2017-07-26,49600.000000,50020.000000,49300.000000,49840.000000,42743.500000,11224800
2017-07-27,50000.000000,50640.000000,49560.000000,49800.000000,42709.179688,11449500
2017-07-28,49800.000000,49800.000000,47380.000000,47760.000000,40959.667969,26168300
2017-07-31,47420.000000,48240.000000,46920.000000,48200.000000,41337.000000,12701400
2017-08-01,48000.000000,48840.000000,47540.000000,48600.000000,41680.054688,11369500
2017-08-02,49200.000000,49340.000000,48600.000000,49000.000000,42023.097656,7777450
2017-08-03,49000.000000,49000.000000,47120.000000,47780.000000,40976.808594,15540800
2017-08-04,48160.000000,48180.000000,47500.000000,47700.000000,40908.195313,8359200
2017-08-07,47500.000000,48080.000000,47440.000000,47580.000000,40805.281250,7218250
2017-08-08,47980.000000,48260.000000,47480.000000,47720.000000,40925.359375,7979600
2017-08-09,47400.000000,47400.000000,46240.000000,46280.000000,39690.386719,14555400
2017-08-10,46200.000000,46320.000000,45460.000000,45900.000000,39364.492188,22986150
2017-08-11,45120.000000,45300.000000,44220.000000,44620.000000,38266.742188,25407300
2017-08-14,45120.000000,45400.000000,44720.000000,45000.000000,38592.644531,19185600
2017-08-16,46220.000000,46380.000000,46000.000000,46200.000000,39621.781250,21913650
2017-08-17,46960.000000,47300.000000,46740.000000,47040.000000,40342.171875,12415850
2017-08-18,46760.000000,47240.000000,46240.000000,46900.000000,40222.113281,10477950
2017-08-21,47240.000000,47240.000000,46580.000000,46840.000000,40170.656250,5103450
2017-08-22,46820.000000,47160.000000,46700.000000,47000.000000,40307.859375,7381750
2017-08-23,47780.000000,47780.000000,47180.000000,47480.000000,40719.527344,9384700
2017-08-24,47520.000000,47660.000000,47340.000000,47520.000000,40753.832031,8657450
2017-08-25,47880.000000,47880.000000,46720.000000,47020.000000,40325.015625,11243550
2017-08-28,47020.000000,47240.000000,45960.000000,46100.000000,39536.011719,9962100
2017-08-29,45640.000000,46080.000000,45160.000000,46080.000000,39518.863281,12623650
2017-08-30,46380.000000,46400.000000,45960.000000,46200.000000,39621.781250,7513000
2017-08-31,46220.000000,46640.000000,46000.000000,46320.000000,39724.687500,11011700
2017-09-01,46460.000000,46640.000000,46300.000000,46480.000000,39861.906250,10641700
2017-09-04,45780.000000,46360.000000,45500.000000,46040.000000,39484.562500,7943500
2017-09-05,46240.000000,46900.000000,45960.000000,46760.000000,40102.042969,11716100
2017-09-06,46760.000000,47180.000000,46700.000000,47000.000000,40307.859375,10811050
2017-09-07,47000.000000,48220.000000,47000.000000,48120.000000,41268.390625,9676500
2017-09-08,48700.000000,49180.000000,48580.000000,49080.000000,42091.710938,10893000
2017-09-11,49700.000000,50180.000000,49500.000000,49800.000000,42709.179688,10374750
2017-09-12,50200.000000,50220.000000,49140.000000,49600.000000,42537.664063,12029750
2017-09-13,49820.000000,50400.000000,49440.000000,49620.000000,42554.824219,9357000
2017-09-14,50060.000000,50320.000000,49760.000000,50300.000000,43137.996094,14204750
2017-09-15,50300.000000,50560.000000,49860.000000,50400.000000,43223.761719,10757300
2017-09-18,50540.000000,52480.000000,50520.000000,52480.000000,45007.597656,11524950
2017-09-19,52500.000000,52640.000000,51780.000000,52120.000000,44698.855469,9850400
2017-09-20,52120.000000,52500.000000,51840.000000,52220.000000,44784.605469,9292750
2017-09-21,52220.000000,52960.000000,52220.000000,52800.000000,45282.039063,8839800
2017-09-25,53000.000000,53680.000000,53000.000000,53620.000000,45985.277344,9303100
2017-09-26,53620.000000,53620.000000,53620.000000,53620.000000,45985.277344,0
2017-09-27,52000.000000,52200.000000,51500.000000,51680.000000,44321.507813,10797000
2017-09-28,52260.000000,52460.000000,51260.000000,51260.000000,44080.714844,12025450
2017-09-29,51180.000000,51620.000000,50840.000000,51280.000000,44097.914063,12909400
2017-10-10,53360.000000,53640.000000,52800.000000,52800.000000,45405.031250,20519800
2017-10-11,53600.000000,54760.000000,53340.000000,54640.000000,46987.332031,13652150
2017-10-12,54840.000000,55160.000000,54100.000000,54800.000000,47124.921875,13890700
2017-10-13,54540.000000,54840.000000,53780.000000,54000.000000,46436.964844,12601650
2017-10-16,53980.000000,54860.000000,53760.000000,53920.000000,46368.171875,9769950
2017-10-17,54020.000000,55380.000000,54000.000000,54800.000000,47124.921875,10607800
2017-10-18,54820.000000,55240.000000,54040.000000,54760.000000,47090.519531,10110750
2017-10-19,54700.000000,54700.000000,52980.000000,52980.000000,45559.812500,12108700
2017-10-20,52800.000000,54100.000000,52800.000000,53840.000000,46299.378906,8027050
2017-10-23,54600.000000,54640.000000,54000.000000,54300.000000,46694.949219,8311050
2017-10-24,54700.000000,54780.000000,54040.000000,54040.000000,46471.359375,5806050
2017-10-25,54040.000000,54420.000000,53700.000000,53900.000000,46350.972656,5882850
2017-10-26,53720.000000,53900.000000,52400.000000,52400.000000,45061.066406,9776550
2017-10-27,52400.000000,53320.000000,52140.000000,53080.000000,45645.820313,7392500
2017-10-30,53780.000000,54320.000000,53700.000000,54040.000000,46471.359375,8196150
2017-10-31,54060.000000,55440.000000,53500.000000,55080.000000,47365.703125,13381550
2017-11-01,57500.000000,57500.000000,56180.000000,57220.000000,49205.976563,14510250
2017-11-02,57500.000000,57520.000000,56760.000000,57060.000000,49068.382813,10721050
2017-11-03,57060.000000,57140.000000,55860.000000,56380.000000,48483.628906,9935800
2017-11-06,56380.000000,56500.000000,55340.000000,56380.000000,48483.628906,9000950
2017-11-07,56380.000000,56920.000000,55860.000000,56100.000000,48242.843750,7464550
2017-11-08,56100.000000,57060.000000,55860.000000,56760.000000,48810.414063,8520200
2017-11-09,56920.000000,56920.000000,55900.000000,56340.000000,48449.234375,11994050
2017-11-10,55800.000000,56540.000000,55780.000000,56400.000000,48500.832031,6748800
2017-11-13,56400.000000,56800.000000,56100.000000,56380.000000,48483.628906,8806650
2017-11-14,56380.000000,56740.000000,55920.000000,55920.000000,48088.062500,6725000
2017-11-15,55920.000000,56320.000000,55320.000000,55340.000000,47589.289063,8816950
2017-11-16,55440.000000,56000.000000,55400.000000,55780.000000,47967.667969,7640700
2017-11-17,56400.000000,56880.000000,55820.000000,55820.000000,48002.054688,10733150
2017-11-20,55900.000000,55980.000000,55200.000000,55200.000000,47468.898438,9472750
2017-11-21,55400.000000,55840.000000,55280.000000,55280.000000,47537.695313,10324700
2017-11-22,55980.000000,56200.000000,55620.000000,55960.000000,48122.453125,7952950
2017-11-23,55960.000000,55980.000000,55020.000000,55300.000000,47554.890625,6272900
2017-11-24,55300.000000,55500.000000,55180.000000,55460.000000,47692.480469,4536200
2017-11-27,55360.000000,55360.000000,52640.000000,52640.000000,45267.429688,18128900
2017-11-28,52700.000000,53280.000000,51720.000000,53280.000000,45817.804688,13499400
2017-11-29,53200.000000,53240.000000,52500.000000,52600.000000,45233.046875,9590250
2017-11-30,50800.000000,51860.000000,50200.000000,50800.000000,43685.148438,29634150
2017-12-01,50800.000000,51780.000000,50800.000000,50840.000000,43719.542969,12868600
2017-12-04,50840.000000,51340.000000,50020.000000,51340.000000,44149.515625,14865050
2017-12-05,50600.000000,51300.000000,50280.000000,51260.000000,44080.714844,9326550
2017-12-06,51260.000000,51560.000000,50020.000000,50020.000000,43014.382813,10889200
2017-12-07,50040.000000,50980.000000,50020.000000,50740.000000,43633.542969,11065600
2017-12-08,51360.000000,52000.000000,51040.000000,52000.000000,44717.066406,11290450
2017-12-11,52000.000000,52040.000000,51500.000000,51780.000000,44527.902344,8125850
2017-12-12,51820.000000,52100.000000,51660.000000,52100.000000,44803.066406,8765050
2017-12-13,52100.000000,52100.000000,51100.000000,51320.000000,44132.320313,11333700
2017-12-14,51320.000000,52280.000000,51060.000000,51060.000000,43908.730469,20310400
2017-12-15,51240.000000,51480.000000,50520.000000,50620.000000,43530.359375,14928550
2017-12-18,50620.000000,51240.000000,50620.000000,51200.000000,44029.121094,7350250
2017-12-19,51540.000000,52080.000000,51520.000000,51560.000000,44338.699219,11978600
2017-12-21,51000.000000,51060.000000,49100.000000,49140.000000,42257.636719,15624300
2017-12-22,49400.000000,49960.000000,49240.000000,49700.000000,42739.207031,11199650
2017-12-26,49760.000000,50100.000000,48200.000000,48200.000000,41449.281250,16039850
2017-12-27,48960.000000,49560.000000,48460.000000,49360.000000,42828.910156,10743600
2017-12-28,49560.000000,50960.000000,49500.000000,50960.000000,44217.210938,8985450
2018-01-02,51380.000000,51400.000000,50780.000000,51020.000000,44269.257813,8474250
2018-01-03,52540.000000,52560.000000,51420.000000,51620.000000,44789.875000,10013500
2018-01-04,52120.000000,52180.000000,50640.000000,51080.000000,44321.332031,11695450
2018-01-05,51300.000000,52120.000000,51200.000000,52120.000000,45223.714844,9481150
2018-01-08,52400.000000,52520.000000,51500.000000,52020.000000,45136.941406,8383650
2018-01-09,51460.000000,51720.000000,49980.000000,50400.000000,43731.304688,18013600
2018-01-10,50500.000000,50520.000000,48640.000000,48840.000000,42377.714844,18566800
2018-01-11,48200.000000,49260.000000,48020.000000,48240.000000,41857.109375,25123800
2018-01-12,48240.000000,48480.000000,46760.000000,48200.000000,41822.386719,27270450
2018-01-15,48800.000000,48980.000000,47920.000000,48540.000000,42117.406250,10096000
2018-01-16,48760.000000,50140.000000,48620.000000,50000.000000,43384.226563,20389650
2018-01-17,50020.000000,50020.000000,49060.000000,49620.000000,43054.507813,11053050
2018-01-18,50020.000000,50640.000000,49820.000000,49900.000000,43297.457031,14848850
2018-01-19,50380.000000,50380.000000,49040.000000,49320.000000,42794.203125,9219950
2018-01-22,48640.000000,48680.000000,47960.000000,48240.000000,41857.109375,12520900
2018-01-23,48660.000000,49160.000000,48300.000000,49160.000000,42655.367188,13532700
2018-01-24,48860.000000,49700.000000,48560.000000,49340.000000,42811.550781,9550500
2018-01-25,49220.000000,50360.000000,49160.000000,50260.000000,43609.820313,11160350
2018-01-26,50500.000000,50780.000000,49840.000000,50780.000000,44061.027344,10350100
2018-01-29,51200.000000,51480.000000,50900.000000,51220.000000,44442.808594,11838800
2018-01-30,50440.000000,50640.000000,49780.000000,49800.000000,43210.687500,12284550
2018-01-31,50020.000000,54140.000000,49600.000000,49900.000000,43297.457031,64681300
2018-02-01,50620.000000,50960.000000,49720.000000,49820.000000,43228.050781,27609450
2018-02-02,49380.000000,49400.000000,47700.000000,47700.000000,41388.550781,29260350
2018-02-05,46500.000000,48320.000000,46000.000000,47920.000000,41579.441406,28357900
2018-02-06,46600.000000,47920.000000,46580.000000,47420.000000,41145.605469,19406450
2018-02-07,48240.000000,48260.000000,45800.000000,45800.000000,39739.945313,23448050
2018-02-08,46120.000000,46620.000000,45980.000000,46000.000000,39913.484375,23251050
2018-02-09,44440.000000,45180.000000,44420.000000,44700.000000,38785.500000,17465000
2018-02-12,45100.000000,46320.000000,45040.000000,45720.000000,39670.539063,15754950
2018-02-13,46200.000000,48060.000000,46200.000000,47540.000000,41249.718750,18923250
2018-02-14,48080.000000,49100.000000,47940.000000,49000.000000,42516.542969,18905900
2018-02-19,49800.000000,49800.000000,47860.000000,48380.000000,41978.574219,15353450
2018-02-20,48040.000000,48160.000000,47220.000000,47400.000000,41128.246094,10122600
2018-02-21,47280.000000,47580.000000,46840.000000,47280.000000,41024.128906,12880200
2018-02-22,47260.000000,47260.000000,46760.000000,46760.000000,40572.933594,8869950
2018-02-23,46760.000000,47800.000000,46760.000000,47220.000000,40972.078125,12423300
2018-02-26,47280.000000,47560.000000,47080.000000,47380.000000,41110.886719,9560650
2018-02-27,48360.000000,48380.000000,47380.000000,47380.000000,41110.886719,9830550
2018-02-28,47380.000000,48100.000000,47000.000000,47060.000000,40833.238281,15162350
2018-03-02,46580.000000,46800.000000,46000.000000,46020.000000,39930.839844,13265500
2018-03-05,45820.000000,46160.000000,45080.000000,45200.000000,39219.343750,14100950
2018-03-06,45920.000000,47100.000000,45820.000000,47020.000000,40798.523438,15423350
2018-03-07,48200.000000,48900.000000,47220.000000,48620.000000,42186.824219,21427050
2018-03-08,49200.000000,49480.000000,48080.000000,49200.000000,42690.082031,19463650
2018-03-09,49440.000000,50540.000000,49240.000000,49740.000000,43158.625000,14304400
2018-03-12,50560.000000,50780.000000,49580.000000,49740.000000,43158.625000,8688950
2018-03-13,50760.000000,51660.000000,50360.000000,51660.000000,44824.585938,20098700
2018-03-14,51020.000000,52000.000000,51000.000000,51760.000000,44911.355469,12713250
2018-03-15,52000.000000,52020.000000,51020.000000,51540.000000,44720.464844,8882450
2018-03-16,51220.000000,51420.000000,50240.000000,51140.000000,44373.386719,12184900
2018-03-19,50620.000000,51340.000000,50440.000000,50740.000000,44026.308594,8218850
2018-03-20,50700.000000,51200.000000,50100.000000,51200.000000,44425.445313,8193250
2018-03-21,51780.000000,51780.000000,51060.000000,51060.000000,44303.972656,8905200
2018-03-22,51060.000000,51780.000000,51040.000000,51780.000000,44928.718750,8454100
2018-03-23,50340.000000,50720.000000,49600.000000,49720.000000,43141.269531,14854950
2018-03-26,49420.000000,50280.000000,49040.000000,50280.000000,43627.183594,10057750
2018-03-27,50320.000000,50460.000000,49080.000000,49980.000000,43366.871094,11874000
2018-03-28,49100.000000,49100.000000,48340.000000,48700.000000,42256.230469,15159450
2018-03-29,48700.000000,49560.000000,48320.000000,49040.000000,42862.816406,10067000
2018-03-30,49080.000000,49900.000000,49080.000000,49220.000000,43020.140625,7777100
2018-04-02,49000.000000,49220.000000,48500.000000,48540.000000,42425.796875,7115650
2018-04-03,47880.000000,48140.000000,47280.000000,48120.000000,42058.699219,12768250
2018-04-04,48160.000000,48260.000000,46920.000000,46920.000000,41009.859375,12384200
2018-04-05,47400.000000,49380.000000,47340.000000,48740.000000,42600.609375,13245600
2018-04-06,48000.000000,48580.000000,47400.000000,48400.000000,42303.429688,12532700
2018-04-09,48260.000000,49440.000000,48200.000000,49200.000000,43002.664063,9950400
2018-04-10,48540.000000,49220.000000,48040.000000,48880.000000,42722.972656,10984350
2018-04-11,49900.000000,49900.000000,48600.000000,48860.000000,42705.496094,10051100
2018-04-12,49440.000000,49440.000000,48880.000000,49000.000000,42827.851563,12466250
2018-04-13,49600.000000,50180.000000,49400.000000,49800.000000,43527.082031,10278300
2018-04-16,50320.000000,50600.000000,49860.000000,50340.000000,43999.066406,7877450
2018-04-17,50240.000000,50540.000000,49820.000000,49980.000000,43684.406250,7772000
2018-04-18,51000.000000,51360.000000,50580.000000,51360.000000,44890.582031,13462600
2018-04-19,52000.000000,52980.000000,51540.000000,52780.000000,46131.722656,17190550
2018-04-20,51800.000000,52260.000000,51420.000000,51620.000000,45117.832031,11761000
2018-04-23,51000.000000,52080.000000,51000.000000,51900.000000,45362.566406,11619000
2018-04-24,51840.000000,51860.000000,50080.000000,50460.000000,44103.953125,15770300
2018-04-25,49220.000000,50500.000000,49220.000000,50400.000000,44051.515625,16614600
2018-04-26,50420.000000,52160.000000,50400.000000,52140.000000,45572.332031,18046550
2018-04-27,53380.000000,53640.000000,52440.000000,53000.000000,46324.007813,30310800
2018-04-30,53000.000000,53000.000000,53000.000000,53000.000000,46324.007813,0
2018-05-02,53000.000000,53000.000000,53000.000000,53000.000000,46324.007813,0
2018-05-03,53000.000000,53000.000000,53000.000000,53000.000000,46324.007813,0
2018-05-04,53000.000000,53900.000000,51800.000000,51900.000000,45362.566406,39565391
2018-05-08,52600.000000,53200.000000,51900.000000,52600.000000,45974.394531,23104720
2018-05-09,52600.000000,52800.000000,50900.000000,50900.000000,44488.527344,16128305
2018-05-10,51700.000000,51700.000000,50600.000000,51600.000000,45100.347656,13905263
2018-05-11,52000.000000,52200.000000,51200.000000,51300.000000,44838.148438,10314997
2018-05-14,51000.000000,51100.000000,49900.000000,50100.000000,43789.296875,14909272
2018-05-15,50200.000000,50400.000000,49100.000000,49200.000000,43002.664063,18709146
2018-05-16,49200.000000,50200.000000,49150.000000,49850.000000,43570.789063,15918683
2018-05-17,50300.000000,50500.000000,49400.000000,49400.000000,43177.464844,10365440
2018-05-18,49900.000000,49900.000000,49350.000000,49500.000000,43264.882813,6706570
2018-05-21,49650.000000,50200.000000,49100.000000,50000.000000,43701.898438,9020998
2018-05-23,50600.000000,52000.000000,50400.000000,51800.000000,45275.164063,17095490
2018-05-24,52000.000000,52000.000000,51100.000000,51400.000000,44925.554688,8289275
2018-05-25,51000.000000,52800.000000,50800.000000,52700.000000,46061.796875,15207266
2018-05-28,52500.000000,53000.000000,52000.000000,52300.000000,45712.183594,9787820
2018-05-29,52200.000000,52500.000000,51300.000000,51300.000000,44838.148438,8480437
2018-05-30,51300.000000,51500.000000,49100.000000,49500.000000,43264.882813,20498098
2018-05-31,50400.000000,50800.000000,49850.000000,50700.000000,44313.718750,63491109
2018-06-01,50500.000000,51700.000000,49950.000000,51300.000000,44838.148438,13038499
2018-06-04,50800.000000,51200.000000,50700.000000,51100.000000,44663.339844,9767171
2018-06-05,51100.000000,51400.000000,50400.000000,51300.000000,44838.148438,9144100
2018-06-07,51800.000000,51800.000000,50500.000000,50600.000000,44226.312500,13590016
2018-06-08,50200.000000,50400.000000,49600.000000,49650.000000,43395.984375,16951706
2018-06-11,49750.000000,50300.000000,49350.000000,49900.000000,43614.492188,10571312
2018-06-12,49700.000000,49800.000000,49250.000000,49400.000000,43177.464844,12110569
2018-06-14,49000.000000,49000.000000,48200.000000,48200.000000,42128.625000,20971729
2018-06-15,48500.000000,48700.000000,47650.000000,47650.000000,41647.902344,17080892
2018-06-18,47600.000000,47650.000000,46200.000000,46600.000000,40730.160156,16661870
2018-06-19,47200.000000,47350.000000,46500.000000,47000.000000,41079.777344,15217971
2018-06-20,47450.000000,47600.000000,46850.000000,47000.000000,41079.777344,12959316
2018-06-21,47900.000000,47900.000000,47050.000000,47050.000000,41123.480469,10015541
2018-06-22,47000.000000,47250.000000,46200.000000,47250.000000,41298.285156,10298006
2018-06-25,47050.000000,47050.000000,46150.000000,46650.000000,40773.863281,10587711
2018-06-26,45900.000000,47300.000000,45900.000000,47000.000000,41079.777344,11223166
2018-06-27,47450.000000,48500.000000,47000.000000,47950.000000,41910.117188,15274752
2018-06-28,46850.000000,47150.000000,46600.000000,46800.000000,41209.207031,12784800
2018-06-29,46250.000000,47150.000000,46200.000000,46650.000000,41077.125000,14099635
2018-07-02,46500.000000,47150.000000,45500.000000,45550.000000,40108.527344,13112253
2018-07-03,45750.000000,46450.000000,45750.000000,46150.000000,40636.859375,10959655
2018-07-04,46700.000000,47050.000000,46050.000000,46250.000000,40724.914063,8776763
2018-07-05,46100.000000,46550.000000,45600.000000,45950.000000,40460.742188,7039773
2018-07-06,45500.000000,45850.000000,44650.000000,44900.000000,39536.183594,17843706
2018-07-09,45500.000000,46100.000000,45200.000000,45600.000000,40152.562500,11602464
2018-07-10,46200.000000,46550.000000,46100.000000,46300.000000,40768.941406,10528665
2018-07-11,46400.000000,46450.000000,45400.000000,46000.000000,40504.781250,11224077
2018-07-12,45900.000000,46250.000000,45450.000000,45500.000000,40064.507813,11828104
2018-07-13,45800.000000,46500.000000,45750.000000,46500.000000,40945.042969,11543389
2018-07-16,46800.000000,46800.000000,46000.000000,46050.000000,40548.800781,7678719
2018-07-17,46150.000000,46200.000000,45600.000000,45850.000000,40372.699219,8892953
2018-07-18,46700.000000,47200.000000,46450.000000,46550.000000,40989.066406,10952645
2018-07-19,47050.000000,47200.000000,46600.000000,46900.000000,41297.269531,9880128
2018-07-20,47000.000000,47600.000000,46700.000000,47450.000000,41781.562500,10474547
2018-07-23,47100.000000,47200.000000,46150.000000,46500.000000,40945.042969,10823782
2018-07-24,46350.000000,46600.000000,45950.000000,46150.000000,40636.859375,8261363
2018-07-25,46250.000000,46550.000000,45900.000000,46150.000000,40636.859375,7222471
2018-07-26,46100.000000,47000.000000,46000.000000,46900.000000,41297.269531,7374946
2018-07-27,46450.000000,47000.000000,46450.000000,46900.000000,41297.269531,4762460
2018-07-30,46550.000000,46800.000000,46350.000000,46500.000000,40945.042969,5723035
2018-07-31,46200.000000,46450.000000,46000.000000,46250.000000,40724.914063,8033607
2018-08-01,46050.000000,46850.000000,46050.000000,46550.000000,40989.066406,7484499
2018-08-02,46550.000000,46800.000000,45500.000000,45550.000000,40108.527344,8560924
2018-08-03,45850.000000,45900.000000,45450.000000,45750.000000,40284.640625,8274944
2018-08-06,46150.000000,46150.000000,45750.000000,45800.000000,40328.664063,6771979
2018-08-07,46300.000000,46750.000000,45900.000000,46700.000000,41121.156250,9058174
2018-08-08,47000.000000,47000.000000,46550.000000,46800.000000,41209.207031,6429338
2018-08-09,47000.000000,47050.000000,46450.000000,46900.000000,41297.269531,12010886
2018-08-10,46150.000000,46400.000000,44850.000000,45400.000000,39976.449219,16670643
2018-08-13,44950.000000,45100.000000,44650.000000,45050.000000,39668.261719,9803831
2018-08-14,44850.000000,45400.000000,44850.000000,45150.000000,39756.328125,6409259
2018-08-16,43800.000000,44650.000000,43700.000000,44250.000000,38963.832031,10088229
2018-08-17,44050.000000,44400.000000,44050.000000,44100.000000,38831.753906,6808747
2018-08-20,43500.000000,44200.000000,43500.000000,43850.000000,38611.613281,7289124
2018-08-21,43700.000000,44900.000000,43700.000000,44800.000000,39448.128906,9520270
2018-08-22,45150.000000,46200.000000,44900.000000,46100.000000,40592.832031,11641656
2018-08-23,46150.000000,46200.000000,45700.000000,46200.000000,40680.890625,6730918
2018-08-24,45900.000000,46400.000000,45550.000000,46150.000000,40636.859375,6582535
2018-08-27,46100.000000,46550.000000,46000.000000,46300.000000,40768.941406,5263782
2018-08-28,46800.000000,46950.000000,46300.000000,46550.000000,40989.066406,7365976
2018-08-29,46750.000000,46800.000000,46400.000000,46800.000000,41209.207031,5572374
2018-08-30,46950.000000,47950.000000,46700.000000,47650.000000,41957.660156,12193231
2018-08-31,47100.000000,48450.000000,47000.000000,48450.000000,42662.105469,13577454
2018-09-03,48200.000000,48300.000000,47300.000000,47450.000000,41781.562500,8595084
2018-09-04,47550.000000,47800.000000,47200.000000,47650.000000,41957.660156,6791255
2018-09-05,47300.000000,47450.000000,46400.000000,46600.000000,41033.093750,9139998
2018-09-06,46200.000000,46400.000000,45800.000000,46100.000000,40592.832031,9040553
2018-09-07,44500.000000,45200.000000,44400.000000,44900.000000,39536.183594,18285508
2018-09-10,45450.000000,45550.000000,45000.000000,45500.000000,40064.507813,9979838
2018-09-11,45550.000000,45900.000000,45050.000000,45050.000000,39668.261719,9865790
2018-09-12,44900.000000,45100.000000,44500.000000,44550.000000,39227.992188,12995269
2018-09-13,44550.000000,44750.000000,44000.000000,44050.000000,38787.726563,18277942
2018-09-14,45000.000000,45850.000000,44900.000000,45850.000000,40372.699219,12446344
2018-09-17,45550.000000,45800.000000,44900.000000,45150.000000,39756.328125,8123384
2018-09-18,44950.000000,45900.000000,44700.000000,45500.000000,40064.507813,9987090
2018-09-19,46000.000000,46200.000000,45700.000000,46150.000000,40636.859375,9367454
2018-09-20,46850.000000,47600.000000,46400.000000,47250.000000,41605.445313,13536966
2018-09-21,46550.000000,47550.000000,46550.000000,47400.000000,41737.527344,14476906
2018-09-27,46950.000000,47500.000000,46450.000000,47500.000000,42140.300781,15804586
2018-09-28,47250.000000,47250.000000,46300.000000,46450.000000,41208.781250,11270515
2018-10-01,46450.000000,46800.000000,45800.000000,46350.000000,41120.062500,6354983
2018-10-02,46450.000000,46700.000000,45700.000000,45700.000000,40543.410156,6607188
2018-10-04,45150.000000,45600.000000,44700.000000,44700.000000,39656.246094,11865327
2018-10-05,44800.000000,45500.000000,44550.000000,44700.000000,39656.246094,10544165
2018-10-08,44200.000000,45200.000000,44200.000000,44950.000000,39878.031250,6759464
2018-10-10,45250.000000,45500.000000,44500.000000,45300.000000,40188.535156,10341349
2018-10-11,44000.000000,44650.000000,43100.000000,43100.000000,38236.781250,19324537
2018-10-12,43200.000000,44650.000000,43200.000000,44000.000000,39035.226563,12640906
2018-10-15,44050.000000,44050.000000,43350.000000,43800.000000,38857.792969,7434522
2018-10-16,43700.000000,44150.000000,43350.000000,43600.000000,38680.363281,6825677
2018-10-17,44150.000000,44500.000000,44000.000000,44150.000000,39168.304688,8306193
2018-10-18,43950.000000,44450.000000,43700.000000,44050.000000,39079.589844,8347725
2018-10-19,43900.000000,44150.000000,43450.000000,43900.000000,38946.515625,7842520
2018-10-22,43450.000000,43950.000000,43200.000000,43550.000000,38636.003906,8357648
2018-10-23,43300.000000,43450.000000,42550.000000,43050.000000,38192.421875,9531231
2018-10-24,43050.000000,43100.000000,42250.000000,42550.000000,37748.839844,13522825
2018-10-25,40600.000000,41550.000000,40550.000000,41000.000000,36373.726563,19338170
2018-10-26,41100.000000,41300.000000,40400.000000,41000.000000,36373.726563,14413864
2018-10-29,40850.000000,41950.000000,40550.000000,41400.000000,36728.597656,14460521
2018-10-30,41400.000000,43000.000000,41000.000000,42350.000000,37571.406250,14205190
2018-10-31,42900.000000,43350.000000,41700.000000,42400.000000,37615.765625,17621480
2018-11-01,42450.000000,42950.000000,42150.000000,42150.000000,37393.972656,13423132
2018-11-02,43050.000000,44250.000000,42800.000000,44150.000000,39168.304688,16517112
2018-11-05,43750.000000,43800.000000,42900.000000,43800.000000,38857.792969,9426777
2018-11-06,43750.000000,43800.000000,42950.000000,43750.000000,38813.437500,7713625
2018-11-07,43600.000000,44500.000000,43400.000000,44000.000000,39035.226563,11553998
2018-11-08,44900.000000,45050.000000,44050.000000,44050.000000,39079.589844,12617397
2018-11-09,44450.000000,44850.000000,43900.000000,44300.000000,39301.375000,7318500
2018-11-12,43850.000000,45250.000000,43700.000000,45200.000000,40099.824219,8552566
2018-11-13,43900.000000,44500.000000,43400.000000,44500.000000,39478.812500,9311126
2018-11-14,44500.000000,44500.000000,43800.000000,44100.000000,39123.941406,6783344
